00b72be9-4dee-4d99-8abb-8ad75e0818b9	ff93eed3-5e99-48da-ba7e-efa397029035	10	0.40700000000000003	35	86	0.4	15	6	0.625	20	32	0.48	48	10	38	26	9	9	8	20	96	37676
00d8aae1-28be-486c-9ae8-a9dedff95e26	85f42360-b442-44e1-af11-50aaf9dc6a6d	9	0.349	29	83	0.15	20	3	0.667	14	21	0.40700000000000003	49	12	37	14	5	5	12	17	75	40088
00ea2c07-0299-434d-8e8a-5c326cc41abd	becf503a-f452-4d40-834a-4593803ce36c	9	0.522	47	90	0.435	23	10	0.792	19	24	0.612	41	7	34	31	8	9	8	25	123	41113
00ef132a-ce87-4d07-8db9-6deaee082180	1cd7fa0e-9772-47f5-9569-ce66265c3534	10	0.48	48	100	0.429	21	9	0.708	17	24	0.552	54	11	43	24	7	8	24	25	122	36613
00fbab49-4132-4078-b62b-f70f854f7af8	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	10	0.517	45	87	0.308	26	8	0.88	22	25	0.612	49	9	40	24	5	7	12	24	120	40604
00fdf69f-1fca-4e7e-a261-e0d40e662905	838ca4d6-97bc-4da0-94e7-7b682a83a56c	13	0.581	43	74	0.515	33	17	0.591	13	22	0.693	39	5	34	33	3	5	15	22	116	39446
01175467-24c6-4f9f-b532-06a800766aea	3ef59518-8d58-4fa6-a5cc-16eef086609e	9	0.506	43	85	0.415	41	17	0.778	14	18	0.63	45	10	35	20	5	7	14	10	117	39607
012ca7b8-462a-4e82-816e-1bb367d89e6e	f51aea18-1681-4547-8d9f-62b026654108	10	0.47600000000000003	39	82	0.429	21	9	0.789	15	19	0.564	44	10	34	27	6	10	11	14	102	36668
01392280-6110-42d7-a78d-a707d9c1e25d	838ca4d6-97bc-4da0-94e7-7b682a83a56c	10	0.364	32	88	0.297	37	11	0.941	16	17	0.47700000000000004	42	8	34	21	10	5	15	18	91	41066
013abc1e-dea5-4f76-9151-0b16dd961d3f	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	13	0.5820000000000001	53	91	0.444	36	16	1	21	21	0.713	49	6	43	36	11	11	11	15	143	40810
013c9930-7295-4eab-bf5e-092a117645d7	d0359680-2514-496e-9f33-67ba85b00fcf	11	0.462	36	78	0.379	29	11	0.778	21	27	0.579	46	11	35	22	11	2	15	23	104	39768
015d61a8-b805-43e9-b574-e697e55fa6c7	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	13	0.44	37	84	0.24	25	6	0.7140000000000001	25	35	0.528	44	11	33	20	3	6	8	24	105	37402
01623282-29cf-4b1b-adad-193dcba35b4a	d3628e5f-8172-44ce-997b-7ce4efad17b1	11	0.5	41	82	0.385	26	10	0.72	18	25	0.591	49	13	36	23	7	4	14	21	110	40094
01744793-9b60-4966-a35a-3a40004824af	f51aea18-1681-4547-8d9f-62b026654108	12	0.484	46	95	0.4	35	14	0.7140000000000001	20	28	0.5870000000000001	54	11	43	31	9	11	11	29	126	36908
01788492-e176-4b0c-8723-4975e8962a84	d0359680-2514-496e-9f33-67ba85b00fcf	10	0.525	42	80	0.5	26	13	0.778	14	18	0.631	37	14	23	29	9	4	19	20	111	39632
017a420d-61db-4067-bf30-d8e0e985b89e	1cd7fa0e-9772-47f5-9569-ce66265c3534	11	0.40399999999999997	36	89	0.24100000000000002	29	7	0.462	6	13	0.449	42	8	34	21	10	4	12	25	85	39220
0181161f-fc1a-422a-aca1-711558ceb710	215e4b49-aecd-4508-afa9-05a77cccbeb3	10	0.442	34	77	0.21100000000000002	19	4	0.821	32	39	0.552	40	11	29	17	9	5	15	17	104	39232
018a6ba9-b622-4418-8578-e64058ad1d3b	affda843-0e17-4851-aaec-dc4cea129b2e	11	0.5	41	82	0.433	30	13	0.7140000000000001	20	28	0.61	48	17	31	21	13	1	16	18	115	36547
01a94bbb-d8f9-42e9-b141-27191c3651df	5242f11f-456e-4dba-89a5-6de617236cf6	10	0.381	32	84	0.345	29	10	0.737	14	19	0.47600000000000003	45	8	37	15	7	3	15	18	88	41038
01aeb896-59b9-4599-ba2f-384b2f34c4d5	3ef59518-8d58-4fa6-a5cc-16eef086609e	9	0.45299999999999996	39	86	0.222	27	6	0.889	16	18	0.532	46	7	39	29	9	2	10	23	100	37218
01b18c96-2644-4f2f-8b0b-3d6272be0135	becf503a-f452-4d40-834a-4593803ce36c	10	0.386	32	83	0.35700000000000004	42	15	0.87	20	23	0.532	39	15	24	15	5	7	10	19	99	41084
01b7b271-15f1-4d01-b064-db1f95523683	400f5241-2d8c-4e12-8626-a2c6294e8cf2	10	0.47600000000000003	39	82	0.4	35	14	0.81	17	21	0.597	45	6	39	26	12	11	17	18	109	39342
01c800ea-f896-443b-b1ed-d72ca0723a86	16df761f-26e9-425e-8470-af93547d206a	10	0.452	47	104	0.33299999999999996	30	10	0.5710000000000001	12	21	0.512	47	16	31	28	9	5	14	22	116	40745
01d48ada-223c-48d4-ae68-647e2afe7b69	85f42360-b442-44e1-af11-50aaf9dc6a6d	10	0.513	40	78	0.22699999999999998	22	5	0.667	12	18	0.564	38	6	32	23	11	4	20	20	97	40770
01dfa597-d24e-4d87-839b-7f91585b4e5e	16df761f-26e9-425e-8470-af93547d206a	10	0.506	45	89	0.259	27	7	0.727	16	22	0.573	48	9	39	32	5	4	11	16	113	40771
01e67adb-60b6-4c47-9c45-7af50972145c	d51b9f06-cba9-47d0-8c58-7ee620e5c92b	12	0.494	40	81	0.33299999999999996	33	11	0.7390000000000001	17	23	0.593	45	5	40	21	12	2	12	17	108	40879
01f6fc04-aa68-4853-a3d1-9ffa14218e8e	d3628e5f-8172-44ce-997b-7ce4efad17b1	11	0.392	31	79	0.39299999999999996	28	11	0.8	12	15	0.496	41	9	32	18	3	6	14	19	85	39932
020e7c9d-4cbe-4497-a086-0e6815ada05e	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	13	0.451	37	82	0.33299999999999996	21	7	0.7879999999999999	26	33	0.5539999999999999	40	6	34	16	4	4	16	24	107	39810
021326e6-0e59-49c8-b68b-6f18f9bf9d0d	16df761f-26e9-425e-8470-af93547d206a	10	0.4	34	85	0.222	27	6	0.7240000000000001	21	29	0.486	51	9	42	24	5	6	19	23	95	40178
021a8a93-2177-40db-9bb2-2631117c8ad4	b519b71b-0fc6-4865-8538-5eb0849917da	10	0.473	44	93	0.478	23	11	0.708	17	24	0.56	42	10	32	20	5	2	10	25	116	39286
0220b184-e9a4-4bba-9bbe-19d8eb67c9fb	838ca4d6-97bc-4da0-94e7-7b682a83a56c	13	0.544	43	79	0.41700000000000004	24	10	0.8	16	20	0.638	48	10	38	33	7	8	18	20	112	40617
02426ff6-1606-4b71-b18a-1a917c407498	468ae0b5-3be6-4137-a095-21fb1eb61519	12	0.5579999999999999	48	86	0.526	38	20	0.7	7	10	0.68	37	6	31	35	5	2	13	18	123	41008
0243ff29-5f0d-47bc-a61b-00952ff4a6a7	41622c7f-0cfd-442f-82d6-48e592710be7	11	0.523	45	86	0.522	23	12	0.647	11	17	0.604	46	8	38	33	5	6	14	21	113	37128
0246dd72-fb38-4554-aed9-e91f61b2949d	becf503a-f452-4d40-834a-4593803ce36c	13	0.506	44	87	0.45	20	9	0.7390000000000001	17	23	0.5870000000000001	51	16	35	31	9	3	14	24	114	36837
02486007-286e-4771-b7ad-ef6e5f7ee3e5	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	11	0.40299999999999997	31	77	0.35	20	7	0.846	11	13	0.484	37	8	29	17	8	2	18	19	80	37765
024a552f-709f-4e67-b56c-d1dec1c71b2d	69b22e56-243f-4f9f-b0b7-245443659fad	11	0.56	47	84	0.41700000000000004	24	10	0.5710000000000001	12	21	0.622	47	13	34	23	16	6	21	20	116	39337
02549a65-ea98-4778-a769-2316755eec4c	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	10	0.526	40	76	0.28600000000000003	21	6	0.6409999999999999	25	39	0.596	41	6	35	24	4	4	12	25	111	38953
0255c7e7-9407-4f3b-a211-c141a4ffbde4	b519b71b-0fc6-4865-8538-5eb0849917da	12	0.424	36	85	0.2	20	4	0.7240000000000001	21	29	0.496	40	10	30	16	7	2	14	19	97	41101
025b516c-7772-4365-9a2b-2f8c39411da4	16df761f-26e9-425e-8470-af93547d206a	13	0.539	48	89	0.348	23	8	0.75	21	28	0.617	41	8	33	26	15	2	16	29	125	36558
025b529d-64bf-4abc-b194-12962194a793	affda843-0e17-4851-aaec-dc4cea129b2e	10	0.48700000000000004	38	78	0.33299999999999996	42	14	1	12	12	0.612	39	11	28	29	6	7	26	22	102	39174
0260ea90-af03-49d4-ad40-16a5c9e51465	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	10	0.488	39	80	0.4	20	8	0.636	21	33	0.5660000000000001	37	12	25	27	11	4	15	17	107	39251
02685b22-1f39-4029-a02f-3db6eafa7986	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	12	0.36	32	89	0.308	13	4	0.762	16	21	0.428	49	17	32	17	8	3	10	18	84	37566
0272c8b2-7bb6-4e8b-97b4-cee5bead97d2	4d7c7173-30bf-4329-859e-bed49a89d003	10	0.36700000000000005	29	79	0.348	23	8	0.7809999999999999	25	32	0.489	43	15	28	20	7	13	14	19	91	36681
02825d90-d26c-4e33-aeaf-c1b7344a4f76	a2b6d70d-f5f9-4d51-8361-766c38198dfb	12	0.519	40	77	0.37	27	10	0.7809999999999999	25	32	0.631	45	8	37	24	12	7	10	25	115	38921
028b4b78-bce9-4785-91bb-69696537c89d	becf503a-f452-4d40-834a-4593803ce36c	10	0.429	42	98	0.235	34	8	0.5	6	12	0.474	45	13	32	25	9	9	7	14	98	37642
028fabb4-fc7a-49e8-b2b0-8601a99a8bd5	f51aea18-1681-4547-8d9f-62b026654108	10	0.396	36	91	0.308	26	8	0.75	18	24	0.48200000000000004	46	17	29	15	4	2	14	24	98	39301
0298b309-46dc-46f3-902c-4024b097919e	468ae0b5-3be6-4137-a095-21fb1eb61519	10	0.433	39	90	0.35700000000000004	28	10	0.9	18	20	0.536	51	14	37	23	9	8	12	15	106	37790
02a6ebcb-d9bc-4be6-ba7f-ce1fbca9a845	16df761f-26e9-425e-8470-af93547d206a	10	0.42700000000000005	38	89	0.318	22	7	0.727	16	22	0.502	45	11	34	21	9	3	9	18	99	41014
02ad67aa-e929-4277-ada6-e827f31cce93	bb0a3e7e-8836-488f-87e9-80f5d044ce16	11	0.47100000000000003	41	87	0.276	29	8	0.826	19	23	0.561	43	6	37	27	7	5	7	16	109	41104
02b1f301-3bc0-481c-add4-17889a0c7034	838ca4d6-97bc-4da0-94e7-7b682a83a56c	10	0.48100000000000004	38	79	0.375	16	6	0.909	20	22	0.575	38	9	29	11	7	6	5	14	102	36983
02b1fff6-1edd-4bf8-a040-a59ddbe8bc57	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	13	0.473	44	93	0.23800000000000002	21	5	0.6	15	25	0.519	46	15	31	22	10	3	15	21	108	40384
02b65612-505a-4a6b-8734-37ccbffb6eb6	a2b6d70d-f5f9-4d51-8361-766c38198dfb	11	0.519	41	79	0.387	31	12	0.833	20	24	0.636	29	8	21	24	9	4	17	20	114	40910
02bc0c29-902d-4584-8c40-fb78eb01e6f5	400f5241-2d8c-4e12-8626-a2c6294e8cf2	11	0.425	34	80	0.31	29	9	0.769	10	13	0.507	40	8	32	22	6	4	14	20	87	40018
02c827cb-c363-4037-8152-271e25c3ad57	ddd83928-3176-4f53-9675-1fa2f7bc7057	11	0.47	39	83	0.28600000000000003	28	8	0.941	16	17	0.564	34	8	26	24	10	5	8	19	102	37708
02cc5531-eb92-4f2c-a354-cdca63ffc832	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	9	0.494	44	89	0.47600000000000003	21	10	0.75	12	16	0.573	38	11	27	20	7	1	13	12	110	36980
02cd4147-3a4e-49a8-a5f5-8de5c92af424	4d7c7173-30bf-4329-859e-bed49a89d003	11	0.45	36	80	0.318	22	7	0.63	17	27	0.522	39	9	30	22	12	10	8	20	96	36642
02d21de2-cbad-4f2c-8bc8-a436c0205f89	69b22e56-243f-4f9f-b0b7-245443659fad	10	0.5489999999999999	45	82	0.545	33	18	0.6	12	20	0.6609999999999999	46	6	40	31	6	7	14	15	120	36844
02daac80-54b7-419a-a684-f0ff9eb56f4e	3ef59518-8d58-4fa6-a5cc-16eef086609e	12	0.5479999999999999	46	84	0.41700000000000004	24	10	0.682	15	22	0.624	38	6	32	29	20	1	7	22	117	37334
02e05c17-abca-43d8-9469-e80a5cf3fb5a	bb0a3e7e-8836-488f-87e9-80f5d044ce16	9	0.42700000000000005	38	89	0.429	35	15	0.81	17	21	0.55	43	14	29	25	4	5	18	19	108	39087
02e3e707-3393-4c9b-8976-1c8418ac8049	a2b6d70d-f5f9-4d51-8361-766c38198dfb	11	0.424	39	92	0.294	34	10	0.762	16	21	0.514	42	9	33	21	7	3	10	26	104	40690
02e780bb-3252-4186-ab28-623a2b99b6f9	215e4b49-aecd-4508-afa9-05a77cccbeb3	8	0.368	28	76	0.375	16	6	0.815	22	27	0.478	34	10	24	21	5	4	12	17	84	37207
02ed841c-dc03-46cc-998f-c40bbc57f379	85f42360-b442-44e1-af11-50aaf9dc6a6d	10	0.483	42	87	0.5	28	14	0.7	14	20	0.585	54	11	43	24	2	5	13	17	112	40697
03012aee-f1a8-478d-8ea0-c46d019d5dbb	d0359680-2514-496e-9f33-67ba85b00fcf	8	0.461	35	76	0.314	35	11	0.81	34	42	0.609	38	4	34	16	7	4	15	23	115	41051
030502de-caa8-4fdf-8de1-2b07c82a7c58	468ae0b5-3be6-4137-a095-21fb1eb61519	9	0.47100000000000003	40	85	0.4	30	12	1	14	14	0.581	40	6	34	25	6	4	12	17	106	40213
0312e067-15f1-44f9-ac9d-6d27e002230d	1cd7fa0e-9772-47f5-9569-ce66265c3534	11	0.531	43	81	0.316	19	6	0.737	14	19	0.593	38	5	33	24	10	8	13	28	106	36545
03244c1f-cd66-4a9f-820a-db4ffdabfc2c	d51b9f06-cba9-47d0-8c58-7ee620e5c92b	10	0.423	33	78	0.273	22	6	0.581	18	31	0.491	50	12	38	17	4	1	18	28	90	36930
0325a6d8-087a-482a-9e36-06310f529f6f	d0359680-2514-496e-9f33-67ba85b00fcf	11	0.529	36	68	0.389	18	7	0.75	27	36	0.632	35	5	30	20	9	5	12	20	106	39065
03281da3-1fc2-426c-9bdf-b4db10c8c2b8	69b22e56-243f-4f9f-b0b7-245443659fad	11	0.414	36	87	0.231	26	6	0.816	31	38	0.525	41	12	29	18	9	4	10	28	109	37576
033e9dd8-ed33-484c-a837-94ebf6fd2069	838ca4d6-97bc-4da0-94e7-7b682a83a56c	11	0.434	33	76	0.33299999999999996	21	7	0.7390000000000001	17	23	0.523	53	13	40	18	6	3	19	17	90	39448
035ca6dc-db81-48ae-b2cd-969a210934bb	69b22e56-243f-4f9f-b0b7-245443659fad	10	0.446	41	92	0.4	25	10	0.629	22	35	0.531	45	7	38	23	9	9	12	26	114	41069
0368c22f-a2ec-4b05-8bbf-dedbb8161790	b519b71b-0fc6-4865-8538-5eb0849917da	9	0.488	41	84	0.47600000000000003	21	10	0.792	19	24	0.5870000000000001	47	7	40	27	4	8	21	20	111	39837
037b4101-98fe-43ac-afbb-79fc5039abe0	838ca4d6-97bc-4da0-94e7-7b682a83a56c	9	0.47100000000000003	32	68	0.368	19	7	0.72	18	25	0.563	34	7	27	15	8	1	15	18	89	39508
038b6d0c-e8b3-40bd-a653-7976dfafd25f	a2b6d70d-f5f9-4d51-8361-766c38198dfb	13	0.48100000000000004	39	81	0.25	36	9	0.765	13	17	0.565	38	3	35	23	5	3	13	10	100	40261
038c0586-e48c-4557-affb-98e56ab60f00	41622c7f-0cfd-442f-82d6-48e592710be7	12	0.562	50	89	0.444	36	16	0.885	23	26	0.6920000000000001	45	11	34	34	7	10	17	20	139	40228
038fbd7f-c22a-4fc5-8912-556022bc4c92	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	11	0.35700000000000004	35	98	0.207	29	6	0.7859999999999999	11	14	0.418	45	16	29	21	10	5	16	23	87	37587
03b41957-1f53-472e-af0d-b78bb813ff96	affda843-0e17-4851-aaec-dc4cea129b2e	9	0.376	35	93	0.255	51	13	0.758	25	33	0.502	38	7	31	19	11	3	9	20	108	39778
03b620ca-39ab-4d6a-8ecd-3cfe98bdce08	5242f11f-456e-4dba-89a5-6de617236cf6	10	0.5489999999999999	45	82	0.375	24	9	0.7	14	20	0.622	37	1	36	31	9	12	8	21	113	39116
03bca6c5-e720-43a0-817c-2d2efd5604ce	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	12	0.32	33	103	0.261	23	6	0.917	11	12	0.38299999999999995	49	15	34	13	5	4	11	23	83	39161
03c075d6-eeeb-4fa0-a062-7d9f4474e27b	affda843-0e17-4851-aaec-dc4cea129b2e	12	0.488	42	86	0.4	50	20	0.65	13	20	0.617	42	8	34	31	8	4	15	19	117	40874
03dcb98b-9549-4d0d-bbff-549373bb12f5	4d7c7173-30bf-4329-859e-bed49a89d003	10	0.44299999999999995	43	97	0.316	38	12	0.741	20	27	0.542	36	14	22	32	7	4	11	22	118	40233
03e63c23-1b8d-4bc8-be1c-66d027f1ccb6	bb0a3e7e-8836-488f-87e9-80f5d044ce16	10	0.358	29	81	0.375	24	9	0.7859999999999999	11	14	0.447	38	10	28	21	1	9	11	21	78	36864
03f2b014-f32b-434e-9597-5534ad722aeb	69b22e56-243f-4f9f-b0b7-245443659fad	9	0.47100000000000003	40	85	0.33299999999999996	18	6	0.682	15	22	0.5329999999999999	50	9	41	23	7	5	12	21	101	36957
03f9cf3f-ae26-4d39-9320-e156603cfca9	a2b6d70d-f5f9-4d51-8361-766c38198dfb	11	0.563	49	87	0.308	26	8	0.7040000000000001	19	27	0.632	41	9	32	28	6	9	13	26	125	37062
04045017-9f54-412b-b6b7-3cb3f34b6b2e	400f5241-2d8c-4e12-8626-a2c6294e8cf2	10	0.457	43	94	0.32299999999999995	31	10	0.8	12	15	0.537	53	13	40	19	5	6	14	19	108	39756
040bd498-766e-4ce7-8b5a-183536f4d21d	ff93eed3-5e99-48da-ba7e-efa397029035	11	0.435	40	92	0.263	19	5	0.857	6	7	0.479	52	13	39	26	8	4	13	21	91	39212
040f60ca-2c0b-471b-8013-79632d8e288e	a2b6d70d-f5f9-4d51-8361-766c38198dfb	11	0.439	36	82	0.263	19	5	0.857	18	21	0.521	45	9	36	20	6	5	15	23	95	37391
042e5a5a-d988-40cd-82a4-02c5f8defc5e	215e4b49-aecd-4508-afa9-05a77cccbeb3	9	0.44	37	84	0.41200000000000003	17	7	0.615	16	26	0.508	44	13	31	21	9	3	10	16	97	40808
04300d4a-b30f-44c2-bb76-75b72ce67284	a2b6d70d-f5f9-4d51-8361-766c38198dfb	13	0.517	46	89	0.419	43	18	0.917	22	24	0.6629999999999999	53	10	43	34	5	7	20	19	132	40390
04393df8-cd6f-412a-8336-8557bf08efec	09e0c29b-e595-4d2b-ad94-bf730de50302	11	0.512	43	84	0.433	30	13	0.9229999999999999	24	26	0.644	44	10	34	26	6	6	12	19	123	37122
045aef00-4109-4ced-8ac8-7616c036f6b7	3ef59518-8d58-4fa6-a5cc-16eef086609e	11	0.42	29	69	0.235	17	4	0.8240000000000001	28	34	0.536	32	5	27	15	5	2	13	17	90	37037
045e23ca-3302-42d9-94c6-17477d150de5	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	13	0.5429999999999999	44	81	0.48100000000000004	27	13	0.778	21	27	0.657	53	7	46	30	10	6	13	14	122	36669
0462b5aa-1c45-425f-bfdf-1565dd68d968	215e4b49-aecd-4508-afa9-05a77cccbeb3	10	0.547	41	75	0.33299999999999996	15	5	0.938	15	16	0.622	36	7	29	23	10	0	16	18	102	41166
047899c5-6e65-4024-83d5-cdd066bb92d8	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	12	0.469	45	96	0.281	32	9	0.5	4	8	0.517	57	15	42	41	7	10	17	17	103	39359
047a3370-b0e3-45c0-99d0-c2d73aaa6b68	ddd83928-3176-4f53-9675-1fa2f7bc7057	12	0.425	37	87	0.364	22	8	0.769	10	13	0.496	27	6	21	21	16	1	15	27	92	39943
0480022a-ccb3-4a50-8691-d9444384a333	3ef59518-8d58-4fa6-a5cc-16eef086609e	11	0.462	42	91	0.353	34	12	0.778	7	9	0.542	36	8	28	32	8	4	10	21	103	39187
048b10ca-f50e-45ee-947b-94b43499e16c	f51aea18-1681-4547-8d9f-62b026654108	9	0.47200000000000003	42	89	0.424	33	14	0.5	10	20	0.552	39	12	27	29	5	1	8	29	108	39347
048c8bac-4905-4e26-82cd-d125c121b171	a2b6d70d-f5f9-4d51-8361-766c38198dfb	9	0.575	42	73	0.419	31	13	0.679	19	28	0.68	40	7	33	25	8	2	17	24	116	39320
049ebb79-f28a-4e29-8cbd-dd2f91386e2c	a2b6d70d-f5f9-4d51-8361-766c38198dfb	11	0.43	40	93	0.37	46	17	0.7140000000000001	15	21	0.5479999999999999	38	10	28	22	11	3	12	22	112	40492
049fa628-a50a-4e77-9225-a38b6ee8cf40	89f160d8-f403-419e-b793-82915e4db48f	13	0.551	43	78	0.542	24	13	0.733	11	15	0.65	44	7	37	32	7	15	15	18	110	39548
04b1656d-174b-41eb-a389-922027d15699	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	12	0.395	32	81	0.2	25	5	0.9440000000000001	17	18	0.484	38	5	33	14	2	5	16	18	86	39690
04b6f62b-4b75-4bba-9301-94bb0aec29b7	838ca4d6-97bc-4da0-94e7-7b682a83a56c	8	0.5	36	72	0.368	19	7	0.7829999999999999	18	23	0.591	45	9	36	19	7	2	18	19	97	40991
04c22f88-4fb2-49a3-8d32-e6014356b1e8	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	12	0.391	34	87	0.292	24	7	0.7390000000000001	17	23	0.474	46	14	32	19	6	7	16	10	92	40592
04c94160-3b4c-4d8a-b573-11d093c621c9	41622c7f-0cfd-442f-82d6-48e592710be7	10	0.494	43	87	0.39299999999999996	28	11	0.727	16	22	0.584	49	13	36	25	9	4	20	27	113	39675
04ca0e40-69e9-4bb4-b8c7-15987c8e3a2f	89f160d8-f403-419e-b793-82915e4db48f	12	0.542	45	83	0.414	29	12	0.846	11	13	0.637	44	7	37	25	8	5	10	18	113	39245
04d95788-d6da-48dc-becb-8f58049b5085	838ca4d6-97bc-4da0-94e7-7b682a83a56c	11	0.414	36	87	0.353	34	12	0.765	13	17	0.513	53	9	44	25	8	8	11	15	97	40955
04da4703-ff38-40ff-b7f2-b85012243065	c8c3ecde-68f8-41f6-b234-4354f72d3afc	10	0.4	36	90	0.325	40	13	0.72	18	25	0.51	53	12	41	23	7	6	12	16	103	40785
04e49e9c-a902-4c56-a229-37261bc61bb4	f51aea18-1681-4547-8d9f-62b026654108	13	0.45299999999999996	39	86	0.4	25	10	0.833	25	30	0.57	35	9	26	21	4	3	13	20	113	40571
04ed24a1-438e-46c9-ad61-5ce0cc72539a	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	13	0.5	44	88	0.348	23	8	0.875	14	16	0.579	50	12	38	35	4	5	16	21	110	40710
04f3f10e-bd2f-4ac4-989b-2a5df41c421a	becf503a-f452-4d40-834a-4593803ce36c	13	0.442	38	86	0.371	35	13	0.75	12	16	0.5429999999999999	46	7	39	22	6	6	26	15	101	39410
0503f045-6271-487c-a064-099818e26e6b	a2b6d70d-f5f9-4d51-8361-766c38198dfb	10	0.419	36	86	0.273	33	9	0.526	10	19	0.48200000000000004	52	11	41	14	6	2	10	12	91	40079
05183bda-9249-4586-b392-a923ada266ea	3ef59518-8d58-4fa6-a5cc-16eef086609e	9	0.43200000000000005	35	81	0.364	33	12	0.457	16	35	0.508	45	11	34	22	8	4	17	24	98	39945
