36557	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	d0359680-2514-496e-9f33-67ba85b00fcf	309	155	14-15赛季 常规赛	2015-01-04 00:00:00	82	95	{"visiting":["22","23","31","19"],"home":["21","17","26","18"]}	
36558	16df761f-26e9-425e-8470-af93547d206a	89f160d8-f403-419e-b793-82915e4db48f	127	56	14-15赛季 常规赛	2015-01-04 00:00:00	125	109	{"visiting":["19","34","23","33"],"home":["27","43","28","27"]}	
36559	69b22e56-243f-4f9f-b0b7-245443659fad	ff93eed3-5e99-48da-ba7e-efa397029035	247	290	14-15赛季 常规赛	2015-01-04 00:00:00	88	87	{"visiting":["28","20","21","18"],"home":["15","26","22","25"]}	
36560	4d7c7173-30bf-4329-859e-bed49a89d003	a2b6d70d-f5f9-4d51-8361-766c38198dfb	33	311	14-15赛季 常规赛	2015-01-05 00:00:00	95	92	{"visiting":["20","30","18","24"],"home":["19","18","23","35"]}	
36561	3ef59518-8d58-4fa6-a5cc-16eef086609e	bb0a3e7e-8836-488f-87e9-80f5d044ce16	265	63	14-15赛季 常规赛	2015-01-05 00:00:00	95	104	{"visiting":["24","26","29","25"],"home":["16","20","26","33"]}	
36563	c8c3ecde-68f8-41f6-b234-4354f72d3afc	affda843-0e17-4851-aaec-dc4cea129b2e	271	188	14-15赛季 常规赛	2015-01-05 00:00:00	114	105	{"visiting":["33","29","27","16"],"home":["34","28","21","31"]}	
36564	1cd7fa0e-9772-47f5-9569-ce66265c3534	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	140	309	14-15赛季 常规赛	2015-01-05 00:00:00	105	83	{"visiting":["14","22","26","21"],"home":["21","26","37","21"]}	
36565	215e4b49-aecd-4508-afa9-05a77cccbeb3	c2fcb6c9-63f5-454d-87c9-9977dc2fcee7	240	252	14-15赛季 常规赛	2015-01-05 00:00:00	101	110	{"visiting":["35","27","25","23"],"home":["21","20","28","32"]}	
36566	400f5241-2d8c-4e12-8626-a2c6294e8cf2	41622c7f-0cfd-442f-82d6-48e592710be7	301	304	14-15赛季 常规赛	2015-01-05 00:00:00	85	92	{"visiting":["27","25","17","23"],"home":["23","21","20","21"]}	
36567	ddd83928-3176-4f53-9675-1fa2f7bc7057	ff93eed3-5e99-48da-ba7e-efa397029035	312	290	14-15赛季 常规赛	2015-01-05 00:00:00	101	105	{"visiting":["31","22","21","31"],"home":["16","23","23","39"]}	
36568	5242f11f-456e-4dba-89a5-6de617236cf6	69b22e56-243f-4f9f-b0b7-245443659fad	266	247	14-15赛季 常规赛	2015-01-05 00:00:00	98	94	{"visiting":["23","22","28","21"],"home":["24","23","23","28"]}	
36569	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	09e0c29b-e595-4d2b-ad94-bf730de50302	310	31	14-15赛季 常规赛	2015-01-05 00:00:00	117	91	{"visiting":["25","20","20","26"],"home":["34","31","19","33"]}	
36570	f51aea18-1681-4547-8d9f-62b026654108	468ae0b5-3be6-4137-a095-21fb1eb61519	228	41	14-15赛季 常规赛	2015-01-05 00:00:00	98	107	{"visiting":["21","23","33","30"],"home":["26","20","23","29"]}	
36571	d0359680-2514-496e-9f33-67ba85b00fcf	16df761f-26e9-425e-8470-af93547d206a	155	127	14-15赛季 常规赛	2015-01-06 00:00:00	96	102	{"visiting":["15","28","28","31"],"home":["21","23","28","24"]}	
36572	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	85f42360-b442-44e1-af11-50aaf9dc6a6d	218	284	14-15赛季 常规赛	2015-01-06 00:00:00	104	105	{"visiting":["20","29","33","23"],"home":["37","21","19","27"]}	
36573	bb0a3e7e-8836-488f-87e9-80f5d044ce16	400f5241-2d8c-4e12-8626-a2c6294e8cf2	63	301	14-15赛季 常规赛	2015-01-07 00:00:00	98	94	{"visiting":["27","21","22","24"],"home":["20","21","26","31"]}	
36574	a2b6d70d-f5f9-4d51-8361-766c38198dfb	affda843-0e17-4851-aaec-dc4cea129b2e	311	188	14-15赛季 常规赛	2015-01-07 00:00:00	93	105	{"visiting":["26","23","24","32"],"home":["23","25","26","19"]}	
36575	4d7c7173-30bf-4329-859e-bed49a89d003	d0359680-2514-496e-9f33-67ba85b00fcf	33	155	14-15赛季 常规赛	2015-01-07 00:00:00	77	97	{"visiting":["27","26","24","20"],"home":["11","28","21","17"]}	
36576	41622c7f-0cfd-442f-82d6-48e592710be7	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	304	309	14-15赛季 常规赛	2015-01-07 00:00:00	101	91	{"visiting":["21","20","26","24"],"home":["30","23","24","24"]}	
36577	becf503a-f452-4d40-834a-4593803ce36c	3ef59518-8d58-4fa6-a5cc-16eef086609e	124	265	14-15赛季 常规赛	2015-01-07 00:00:00	81	89	{"visiting":["19","21","29","20"],"home":["25","14","23","19"]}	
36578	468ae0b5-3be6-4137-a095-21fb1eb61519	1cd7fa0e-9772-47f5-9569-ce66265c3534	41	140	14-15赛季 常规赛	2015-01-07 00:00:00	96	86	{"visiting":["19","25","15","27"],"home":["23","26","21","26"]}	
36579	c8c3ecde-68f8-41f6-b234-4354f72d3afc	ddd83928-3176-4f53-9675-1fa2f7bc7057	271	312	14-15赛季 常规赛	2015-01-07 00:00:00	77	97	{"visiting":["22","14","27","34"],"home":["16","16","19","26"]}	
